Year,Mont,DG-015,S060,E0060,Gas,W-Water,Electric,1.boyama ,reproses,reprosesyüzde,boyamamiktari,paket miktari,buhargun,gunlukboyama ,yedekisletme,kur/tl,toplamenerji,tamirsizenerji,gaztuketim,sutuketim,elektriktuketım,dgazfiyat,sufiyat,elektrikfiyat
2018,9,127448.16,28196.16,134329.29,88487.14,19281.0,270863.46,256554.0,25523.0,0.09048238601516607,282077.0,301781.0,25.0,10262.16,19790.0,6.333883,15.166061048165535,16.56679121105067,0.29313286977377456,0.06387250014079048,0.8972940400905035,1.4403014946578678,1.4623805819200248,0.4959299050525309
2018,10,194498.11,35709.09,143653.77,113064.62999999999,21236.0,302609.79,348477.0,19879.0,0.053966814711854834,368356.0,356943.0,24.0,14519.875,32586.0,5.831909,15.988872425240686,16.822967561586534,0.28199747095589883,0.052965266796693784,0.7547470457073591,1.7202383274061923,1.6815355999246562,0.4747162013495994
2018,11,194851.05,28997.69,131020.44,113044.84,17680.0,305047.89,311988.0,21307.0,0.06392835176045245,333295.0,316526.0,25.0,12479.52,26219.0,5.374481,18.36605768261221,19.52311709014493,0.31443793565758216,0.0491775007371062,0.8485007259800731,1.7236616018917803,1.6401408371040722,0.4295077733532266
2018,12,172287.12,22045.05,104382.21,100903.31999999999,13255.0,266076.09,239890.0,15738.0,0.06156602563099504,255628.0,283302.0,24.0,9995.416666666666,19201.0,5.309368,20.471550841304015,21.715057050089513,0.36714946384842934,0.048229990284868046,0.9681514323452038,1.7074474853751096,1.6631497548095058,0.39230210425897344
2019,1,170252.27,17141.79,92975.46,99737.54000000001,10222.0,253220.31,199738.0,19410.0,0.08857028127110446,219148.0,191028.0,20.0,9986.9,23970.0,5.36303,21.503217978063088,23.368942319410756,0.41024333862568796,0.04204542650071159,1.0415531141256509,1.7070028998108433,1.676950694580317,0.36717220668436906
2019,2,199152.53,23157.26,126064.83,116671.73000000001,14106.0,285803.91,269724.0,15033.0,0.052792380872112014,284757.0,288104.0,28.0,9633.0,12642.0,5.269724,22.22895948749092,23.4124162350294,0.39230706895450224,0.04743122875329103,0.9610116711892104,1.7069476041882639,1.641660286402949,0.4410885421406587
2019,3,208601.95,33055.42,142319.42,122198.23000000001,20022.0,323859.06,256651.0,16793.0,0.061412940126680415,273444.0,282303.0,28.0,9166.107142857143,28659.0,5.476742,23.207462271755727,24.57342530820588,0.4044919448002834,0.06627540938024448,1.0720153722405934,1.7070783267482679,1.650954949555489,0.4394486292895435
2019,4,211964.61,24245.69,128997.01,124166.16,14628.0,340054.47,290490.0,15784.0,0.0515355531321627,306274.0,318877.0,28.0,10374.642857142857,45169.7,5.764748,18.02616624318275,18.8738253693227,0.35330313219443116,0.04162259844179878,0.9675930170323155,1.7071044961042523,1.6574849603500137,0.37934219773673317
2019,5,199634.38,29684.07,165092.35,116934.14,17912.0,349196.4,300850.0,24712.0,0.07590566466602368,325562.0,307901.0,29.0,10374.137931034482,32125.0,6.044426,18.24276137495118,19.596662175605264,0.3269175004962439,0.05007730222233405,0.9762624864756059,1.7072377664897522,1.6572169495310407,0.47277792669111135
2019,6,136236.28,19921.629999999997,135965.3,79789.01999999999,11724.0,245322.0,208661.0,20001.0,0.08746971512538157,228662.0,224862.0,24.0,8694.208333333334,11398.5,5.820426,20.90694543993747,22.807157954026565,0.332370464945295,0.04883768883260678,1.0219173916575197,1.7074564896272697,1.699217843739338,0.5542319889777516
2019,7,169794.13,26199.66,164500.15,99435.06999999999,15618.0,340224.57,324162.0,29185.0,0.08259586185817341,353347.0,330301.0,30.0,10805.4,20335.4,5.676879,16.99361157829804,18.43326991508847,0.26609513854545996,0.04179485038631736,0.9104645281661646,1.707587976757094,1.6775297733384555,0.4835046157895063
2019,8,167397.37,21011.61,148610.33,85005.68000000001,12349.0,302492.61,284377.0,27454.0,0.08804127876958993,311831.0,297864.0,27.0,10532.481481481482,22415.0,5.641561,17.87266347439842,19.47204058666384,0.25432070989630395,0.036945842283826885,0.9049999401638313,1.9692492313454817,1.7014827111507005,0.4912858201725986
2019,9,205141.28,20887.59,148452.66,104743.69,12507.0,328213.62,333840.0,23161.0,0.06487656897319616,357001.0,339595.0,27.0,12364.444444444445,36813.0,5.719617,16.625407656197385,17.664279773043027,0.26597248955090474,0.0317586474833297,0.8334229357006099,1.9585072857372123,1.6700719597025666,0.45230499575246147
2019,10,229611.02,21179.42,157785.56,117246.23999999999,12787.0,345163.14,399136.0,19669.0,0.046964577786798155,418805.0,412989.0,31.0,12875.354838709678,24639.3,5.792574,15.90604419643649,16.644303324091428,0.26439902373308216,0.028835639560594196,0.7783686474265201,1.9583657437543414,1.6563243919605848,0.4571332848577052
2019,11,239112.04,20625.95,158812.93,122085.73999999999,12366.0,343154.07,472207.0,22203.0,0.044908072247729615,494410.0,473584.0,30.0,15740.233333333334,19614.5,5.740255,14.185129208561817,14.825508744262672,0.23750957395999606,0.0240572190625155,0.6675831015836794,1.958558305007612,1.6679564936115154,0.4628035739165209
2019,12,276403.33,23858.56,165336.75,141097.81,14293.0,366601.41,404473.0,35484.0,0.08065333657607449,439957.0,443077.0,30.0,13482.433333333332,25821.0,5.853509,17.077191200147496,18.485454044960658,0.302929313965022,0.030686292611501617,0.7870732623696267,1.9589484060737727,1.6692478835793747,0.4509986745550161
2020,1,288882.44,43057.31,176415.83,147461.88999999998,20117.0,373715.37,351493.0,40358.0,0.10299322956940266,391851.0,414728.0,30.0,11716.433333333332,20741.0,5.924601,20.796377131084135,23.051142112940422,0.35740365785085504,0.048757610423856984,0.9057746393531624,1.9590311774791442,2.1403444847641295,0.4720593375648424
2020,2,246833.16,45566.67,166489.13,125988.18999999999,21060.0,341870.76,299671.0,21208.0,0.06609344955575154,320879.0,319744.0,27.0,11098.925925925925,15689.4,6.057833,22.50696702477903,24.02056149212976,0.37433160688882255,0.06257271924518167,1.0157541825079242,1.9591769673014592,2.163659544159544,0.4869943542407663
2020,3,250092.07,31661.62,152968.2,127633.87,16427.0,333484.83,256156.0,26337.0,0.0932306287235436,282493.0,297135.0,29.0,8832.965517241379,29627.0,6.335075,21.98559128812069,24.011724815150764,0.40892563757529155,0.05263039856465462,1.0684506920415227,1.9594490866726835,1.9274134047604552,0.4586961271971502
2020,4,150547.6,24756.41,138822.55,76587.64000000001,13110.0,224048.16,157032.0,28838.0,0.1551514499381288,185870.0,194938.0,20.0,7851.6,9960.0,6.839434,23.453370887141187,27.503554786030815,0.3910924781698413,0.06694582035438901,1.1440951845988867,1.9656905474564823,1.8883607932875668,0.6196103105689419
2020,5,149847.85,22033.95,142938.34,76466.91,11694.0,246716.82,209463.0,14305.0,0.06392781809731507,223768.0,253908.0,23.0,9107.08695652174,5738.0,6.931656,19.789346928009696,21.104799030022132,0.33318043972706596,0.05095291626362709,1.0749907191968837,1.9596430665238074,1.8842098512057466,0.5793619583780303
2020,6,200199.86,64873.38,166599.52,102152.20999999999,30050.0,294828.66,272379.0,28547.0,0.09486385357197451,300926.0,302779.0,27.0,10088.111111111111,11160.0,6.816762,20.290942765105353,22.333855885048152,0.327320706471934,0.09628756176182206,0.9447032548720544,1.9598191757182737,2.158847920133111,0.5650723372687038
2020,7,171379.97,43845.53,155825.36,96055.42,21469.0,319740.75,240382.0,28172.0,0.10490255218689723,268554.0,256366.0,28.0,8585.07142857143,26088.0,6.867708,18.336944354770605,20.275580585350394,0.32600722232404067,0.07286469681851196,1.0851838841712995,1.7841780297249235,2.042271647491732,0.4873490789022043
2020,8,170917.22,43065.29,147414.31,96272.62,20932.0,282441.6,277695.0,32177.0,0.10383964991996696,309872.0,279177.0,28.0,9917.67857142857,12090.0,7.26562,15.449236811032854,17.16468134014445,0.29901857983240254,0.06501388362601798,0.8772513526441008,1.7753460952864897,2.057390120389834,0.5219284623794795
2020,9,196247.56,46892.18,165434.23,110532.54,22636.0,323224.02,357723.0,37870.0,0.09572970199169348,395593.0,380665.0,27.0,13249.0,25504.0,7.537593,12.872291426503269,14.14431473467748,0.26248712291942233,0.053754835584200314,0.7675761641617015,1.7754731774009718,2.071575366672557,0.5118252968947048
2020,10,202386.31,53795.0,174443.2,113978.01000000001,24614.0,319296.6,378996.0,37281.0,0.0895581547863562,416277.0,382202.0,31.0,12225.677419354839,26353.0,7.930235,12.267945622238914,13.396260434271728,0.2575017734902741,0.055608521790208525,0.7213623116372591,1.7756610244379594,2.185544811895669,0.5463359146323513
2020,11,242508.49,44272.11,162752.95,136557.83000000002,19898.0,324577.26,341134.0,48919.0,0.1254162895811595,390053.0,347100.0,28.0,12183.357142857143,24420.0,7.983238,13.585849162646527,15.403928448299276,0.32947340357514243,0.0480079522670958,0.7831083327502636,1.7758666053788346,2.2249527590712637,0.501430537678456
2020,12,244282.45,52966.48,165929.02,137520.6,21429.0,333278.82,340629.0,37411.0,0.0989604274679928,378040.0,373597.0,28.0,12165.32142857143,18620.0,7.718763,15.128008585441794,16.703389252305065,0.34669641506579946,0.05402359703524429,0.8402128271063379,1.7763335093069692,2.4717196322740214,0.49786848141144996
2021,1,256401.19,59364.04,161129.09,144590.72,21980.0,309867.39,307143.0,25441.0,0.07649496067158973,332584.0,312942.0,26.0,11813.192307692309,26820.0,7.403641,17.922306152061083,19.28761126314999,0.402306930362489,0.06115680404224772,0.8621701205328822,1.7732893922929494,2.700820746132848,0.5199936979493066
2021,2,263686.84,52214.75,183117.86,147244.61,22988.0,345333.24,327401.0,28758.0,0.08074483587386533,356159.0,346194.0,28.0,11692.892857142857,26799.0,7.099851,18.353423767493794,19.84356425508721,0.3844928425571472,0.060027470375341424,0.901752254816455,1.7908080981707926,2.2713915956151034,0.5302642166737265
2021,3,276404.32,64556.11,237464.89,152827.49,26147.0,408137.94,344040.0,15598.0,0.043371390120065176,359638.0,355813.0,31.0,11098.064516129032,33969.0,7.64142,19.23137831834515,20.024933601445678,0.3882743193083456,0.06642920476515915,1.036917382058754,1.808603412906932,2.468968141660611,0.5818250810008009
2021,4,251386.34,57481.61,229720.49,137640.66,24104.0,393344.919,356316.0,24188.0,0.06356831991253706,380504.0,370600.0,30.0,11877.2,24241.0,8.183046,16.26149772630032,17.295069850853935,0.34006759811733317,0.059553546059864855,0.9718339176518549,1.8263959210890153,2.3847332392963825,0.5840179417698287
2021,5,219375.28,54566.85,240591.85,118300.97,21535.0,355123.44,331723.0,20590.0,0.05844235097768178,352313.0,349065.0,29.0,11438.724137931034,23072.0,8.384721,16.347394008675753,17.29609070011344,0.315145703744156,0.05736776909040052,0.9460245880895614,1.8543827662613417,2.53386812166241,0.6774879461631708
2021,6,231977.76,62114.75,258583.43,124535.4,25706.0,381570.21,327453.0,17200.0,0.04990526703670068,344653.0,352859.0,29.0,11291.48275862069,36250.0,8.631709,16.80967724356957,17.60462930222566,0.3269478056093021,0.06748699800211602,1.0017516533080602,1.8627455325955513,2.4163522134910136,0.6776824375257177
2021,7,213290.7,56146.58,234133.04,95853.85,22891.0,299903.31,206224.0,27943.0,0.11932936750267971,234167.0,214528.0,28.0,7365.142857142857,21242.0,8.605101,22.912261455016843,25.726912092200134,0.37529550642303133,0.08962487617899134,1.1742080741085865,2.225165708002339,2.452779695076668,0.7806950846924631
